version,strategy,file_name,file_path,file_extension,run_number,timestamp,measurement_mode,status,error_message,file_size_bytes,file_size_kb,file_size_mb,character_count,line_count,wall_clock_time_sec,user_time_sec,system_time_sec,cpu_percent,max_resident_set_kb,average_resident_set_kb,major_page_faults,minor_page_faults,voluntary_context_switches,involuntary_context_switches,file_system_inputs,file_system_outputs,throughput_kb_per_sec,throughput_mb_per_sec,memory_per_kb_input,avg_cpu_percent,peak_cpu_percent,avg_memory_mb,peak_memory_mb,gpu_available,avg_gpu_utilization_percent,peak_gpu_utilization_percent,avg_gpu_memory_used_mb,peak_gpu_memory_used_mb,gpu_memory_total_mb,avg_gpu_temperature_c,peak_gpu_temperature_c
1.0,default,openvas_acgpiano_sqli-labs.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.csv,.csv,1,2026-03-04T00:18:00.078870,single_file,SUCCESS,,269751,263.4287109375,0.25725460052490234,269751,3792,497.92,6461.9,12.95,1300.0,2414232,0,0,1870573,623855,23151,0,14440,0.529058304421393,0.0005166585004115166,9164.650244114016,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,default,openvas_acgpiano_sqli-labs.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.csv,.csv,1,2026-03-04T00:26:18.016187,single_file,SUCCESS,,269751,263.4287109375,0.25725460052490234,269751,3792,1091.84,14147.57,25.29,1298.0,3251544,0,0,2964090,1761387,51380,0,1336,0.241270434255477,0.00023561565845261426,12343.16482978747,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,filtered,openvas_acgpiano_sqli-labs.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.csv,.csv,1,2026-03-04T00:44:29.865865,single_file,SUCCESS,,269751,263.4287109375,0.25725460052490234,269751,3792,226.78,2957.89,6.29,1307.0,2267192,0,0,1136282,87001,384647,0,2152,1.1616046870866037,0.0011343795772330114,8606.472665532287,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,hybrid,openvas_acgpiano_sqli-labs.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.csv,.csv,1,2026-03-04T00:48:16.659378,single_file,SUCCESS,,269751,263.4287109375,0.25725460052490234,269751,3792,206.07,2627.84,6.63,1278.0,2266364,0,0,904534,124987,263314,0,1160,1.278345760845829,0.001248384532076005,8603.329500168675,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,standalone,openvas_acgpiano_sqli-labs.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.csv,.csv,1,2026-03-04T00:51:42.742617,single_file,SUCCESS,,269751,263.4287109375,0.25725460052490234,269751,3792,208.38,2967.6,5.8,1426.0,1318112,0,0,592042,91166,47202,0,1192,1.2641746373812266,0.001234545544317604,5003.676308892274,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,presidio,openvas_acgpiano_sqli-labs.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.csv,.csv,1,2026-03-04T00:55:11.134189,single_file,SUCCESS,,269751,263.4287109375,0.25725460052490234,269751,3792,205.38,2612.2,5.55,1274.0,2268784,0,0,672400,123851,498927,0,1944,1.282640524576395,0.0012525786372816357,8612.516046279718,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,default,openvas_acgpiano_sqli-labs.pdf,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.pdf,.pdf,1,2026-03-04T00:58:36.525507,single_file,SKIPPED,Extension .pdf not supported by v1.0,728521,711.4462890625,0.6947717666625977,416353,11053,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,default,openvas_acgpiano_sqli-labs.pdf,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.pdf,.pdf,1,2026-03-04T00:58:36.540115,single_file,SUCCESS,,728521,711.4462890625,0.6947717666625977,416353,11053,402.84000000000003,3224.61,8.8,802.0,3701868,0,0,1584986,225648,10036,0,2792,1.766076578945735,0.0017246841591266944,5203.299331110565,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,filtered,openvas_acgpiano_sqli-labs.pdf,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.pdf,.pdf,1,2026-03-04T01:05:19.408372,single_file,SUCCESS,,728521,711.4462890625,0.6947717666625977,416353,11053,283.37,3802.83,9.35,1345.0,2472360,0,0,1498272,73450,42801,0,2264,2.510661993374387,0.002451818352904675,3475.1182738726816,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,hybrid,openvas_acgpiano_sqli-labs.pdf,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.pdf,.pdf,1,2026-03-04T01:10:02.801502,single_file,SUCCESS,,728521,711.4462890625,0.6947717666625977,416353,11053,255.42,3264.03,8.35,1281.0,2470372,0,0,1216598,141654,35961,0,2776,2.7853977333901025,0.002720114974013772,3472.3239659529377,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,standalone,openvas_acgpiano_sqli-labs.pdf,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.pdf,.pdf,1,2026-03-04T01:14:18.262457,single_file,SUCCESS,,728521,711.4462890625,0.6947717666625977,416353,11053,240.99,3296.34,10.2,1372.0,1515876,0,0,1396061,106791,37558,0,1912,2.9521817878853893,0.0028829900272318255,2130.696334079594,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,presidio,openvas_acgpiano_sqli-labs.pdf,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.pdf,.pdf,1,2026-03-04T01:18:19.299719,single_file,SUCCESS,,728521,711.4462890625,0.6947717666625977,416353,11053,290.33,3836.35,8.82,1324.0,2472536,0,0,1684355,60865,62667,0,1176,2.4504745946423037,0.0023930415963303747,3475.3656572700033,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,default,openvas_acgpiano_sqli-labs.txt,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.txt,.txt,1,2026-03-04T01:23:09.665262,single_file,SUCCESS,,361678,353.201171875,0.3449230194091797,361678,12511,298.22,3419.62,4.63,1148.0,2854272,0,0,1196031,43612,9741,0,30400,1.1843644687646702,0.0011566059265279982,8081.1509906602005,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,default,openvas_acgpiano_sqli-labs.txt,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.txt,.txt,1,2026-03-04T01:28:07.897044,single_file,SUCCESS,,361678,353.201171875,0.3449230194091797,361678,12511,415.45,3578.03,5.97,862.0,3809268,0,0,1453817,37731,12087,0,3528,0.8501652951618727,0.0008302395460565163,10784.981204275626,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,filtered,openvas_acgpiano_sqli-labs.txt,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.txt,.txt,1,2026-03-04T01:35:03.359155,single_file,SUCCESS,,361678,353.201171875,0.3449230194091797,361678,12511,396.37,5393.47,9.59,1363.0,2037968,0,0,1295003,306722,72080,0,3208,0.8910895675126775,0.0008702046557740992,5769.9921808901845,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,hybrid,openvas_acgpiano_sqli-labs.txt,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.txt,.txt,1,2026-03-04T01:41:39.736401,single_file,SUCCESS,,361678,353.201171875,0.3449230194091797,361678,12511,378.05,5104.2,9.69,1352.0,2038564,0,0,1193355,297409,446123,0,1144,0.9342710537627298,0.0009123740759401658,5771.679604510089,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,standalone,openvas_acgpiano_sqli-labs.txt,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.txt,.txt,1,2026-03-04T01:47:57.797116,single_file,SUCCESS,,361678,353.201171875,0.3449230194091797,361678,12511,358.31,5045.66,9.19,1410.0,1327556,0,0,811631,296738,147894,0,1808,0.9857418767966286,0.0009626385515592076,3758.639850917114,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,presidio,openvas_acgpiano_sqli-labs.txt,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.txt,.txt,1,2026-03-04T01:53:56.116673,single_file,SUCCESS,,361678,353.201171875,0.3449230194091797,361678,12511,373.24,4908.6,11.9,1318.0,2038624,0,0,1422656,294803,309649,0,1288,0.9463111453086486,0.0009241319778404771,5771.849479371153,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,default,openvas_acgpiano_sqli-labs.xml,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.xml,.xml,1,2026-03-04T02:00:09.370922,single_file,SUCCESS,,792026,773.462890625,0.7553348541259766,792026,2363,38.07,320.72,2.13,848.0,2096588,0,0,689989,7796,978,0,296,20.31686079918571,0.019840684374204796,2710.6510543845784,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,default,openvas_acgpiano_sqli-labs.xml,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.xml,.xml,1,2026-03-04T02:00:47.453685,single_file,SUCCESS,,792026,773.462890625,0.7553348541259766,792026,2363,2517.85,31285.61,68.34,1245.0,2981356,0,0,4494745,5953754,98951,0,2472,0.3071918067498064,0.0002999919987791078,3854.5559665970563,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,filtered,openvas_acgpiano_sqli-labs.xml,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.xml,.xml,1,2026-03-04T02:42:45.316739,single_file,SUCCESS,,792026,773.462890625,0.7553348541259766,792026,2363,399.84000000000003,5321.15,9.35,1333.0,2387284,0,0,958858,286510,40696,0,5448,1.9344309989620847,0.0018890927724239108,3086.4880900374483,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,hybrid,openvas_acgpiano_sqli-labs.xml,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.xml,.xml,1,2026-03-04T02:49:25.167489,single_file,SUCCESS,,792026,773.462890625,0.7553348541259766,792026,2363,352.89,4627.07,9.37,1313.0,2401736,0,0,765829,316205,34473,0,2192,2.191796000524243,0.002140425781761956,3105.1728907889387,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,standalone,openvas_acgpiano_sqli-labs.xml,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.xml,.xml,1,2026-03-04T02:55:18.074894,single_file,SUCCESS,,792026,773.462890625,0.7553348541259766,792026,2363,342.11,4888.38,10.32,1431.0,1332688,0,0,816710,246001,39731,0,2280,2.260860222223846,0.0022078713107654747,1723.0147899185129,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,presidio,openvas_acgpiano_sqli-labs.xml,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_acgpiano_sqli-labs/openvas_acgpiano_sqli-labs.xml,.xml,1,2026-03-04T03:01:00.201626,single_file,SUCCESS,,792026,773.462890625,0.7553348541259766,792026,2363,394.84000000000003,5241.38,11.04,1330.0,2391080,0,0,1170001,264857,148947,0,2288,1.958927389892108,0.0019130150291915117,3091.3958885188113,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,default,openvas_adamdoupe_wackopicko.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.csv,.csv,1,2026-03-04T03:07:35.049364,single_file,SUCCESS,,378656,369.78125,0.361114501953125,378656,4925,621.7,8282.88,11.87,1334.0,2401540,0,0,1048694,673453,15222,0,21888,0.5947904938073025,0.0005808500916086939,6494.488295444942,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,default,openvas_adamdoupe_wackopicko.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.csv,.csv,1,2026-03-04T03:17:56.758016,single_file,SUCCESS,,378656,369.78125,0.361114501953125,378656,4925,1452.31,19132.77,32.25,1319.0,3237708,0,0,3615438,2174463,51788,0,2656,0.2546159222204626,0.0002486483615434205,8755.7386968647,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,filtered,openvas_adamdoupe_wackopicko.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.csv,.csv,1,2026-03-04T03:42:09.078577,single_file,SUCCESS,,378656,369.78125,0.361114501953125,378656,4925,311.64,4135.26,7.5,1329.0,2304360,0,0,1232557,107703,209662,0,4704,1.1865654280580158,0.001158755300837906,6231.684272796417,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,hybrid,openvas_adamdoupe_wackopicko.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.csv,.csv,1,2026-03-04T03:47:20.731222,single_file,SUCCESS,,378656,369.78125,0.361114501953125,378656,4925,306.96,4082.61,7.69,1332.0,2305756,0,0,1287495,103627,165279,0,1272,1.2046561441230128,0.0011764220157451297,6235.459477731767,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,standalone,openvas_adamdoupe_wackopicko.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.csv,.csv,1,2026-03-04T03:52:27.702433,single_file,SUCCESS,,378656,369.78125,0.361114501953125,378656,4925,273.7,3875.37,6.59,1418.0,1319896,0,0,801330,111321,396348,0,1408,1.3510458531238583,0.0013193807159412678,3569.396771740049,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,presidio,openvas_adamdoupe_wackopicko.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.csv,.csv,1,2026-03-04T03:57:01.418452,single_file,SUCCESS,,378656,369.78125,0.361114501953125,378656,4925,309.97,4074.82,7.48,1316.0,2305620,0,0,1225350,112830,59487,0,3056,1.1929581895022099,0.0011649982319357518,6235.091692723739,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,default,openvas_adamdoupe_wackopicko.pdf,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.pdf,.pdf,1,2026-03-04T04:02:11.402256,single_file,SKIPPED,Extension .pdf not supported by v1.0,993282,970.001953125,0.9472675323486328,562136,13977,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,default,openvas_adamdoupe_wackopicko.pdf,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.pdf,.pdf,1,2026-03-04T04:02:11.427730,single_file,SUCCESS,,993282,970.001953125,0.9472675323486328,562136,13977,675.23,4963.85,6.55,736.0,4308280,0,0,1193076,173939,7371,0,4656,1.4365504392947588,0.0014028812883737879,4441.516830064373,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,filtered,openvas_adamdoupe_wackopicko.pdf,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.pdf,.pdf,1,2026-03-04T04:13:26.692444,single_file,SUCCESS,,993282,970.001953125,0.9472675323486328,562136,13977,369.1,4791.95,13.18,1301.0,2599884,0,0,2263639,173689,215800,0,3832,2.6280193799105933,0.0025664251756939388,2680.287386663606,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,hybrid,openvas_adamdoupe_wackopicko.pdf,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.pdf,.pdf,1,2026-03-04T04:19:35.822135,single_file,SUCCESS,,993282,970.001953125,0.9472675323486328,562136,13977,395.12,5333.78,10.26,1352.0,2597072,0,0,2068066,85679,291768,0,3664,2.454955337935311,0.002397417322202452,2677.3884234285933,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,standalone,openvas_adamdoupe_wackopicko.pdf,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.pdf,.pdf,1,2026-03-04T04:26:10.973353,single_file,SUCCESS,,993282,970.001953125,0.9472675323486328,562136,13977,357.11,5113.41,9.25,1434.0,1614992,0,0,1572049,79248,516109,0,1736,2.7162553642435103,0.002652593129144053,1664.936853783719,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,presidio,openvas_adamdoupe_wackopicko.pdf,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.pdf,.pdf,1,2026-03-04T04:32:08.116436,single_file,SUCCESS,,993282,970.001953125,0.9472675323486328,562136,13977,374.12,4855.48,12.79,1301.0,2592932,0,0,1946025,164609,67492,0,1704,2.592756209571795,0.002531988485909956,2673.1203907852955,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,default,openvas_adamdoupe_wackopicko.txt,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.txt,.txt,1,2026-03-04T04:38:22.266059,single_file,SUCCESS,,512991,500.9677734375,0.4892263412475586,512991,17929,407.44,4260.16,10.85,1048.0,3318964,0,0,1807860,270060,12542,0,21160,1.2295498071801982,0.0012007322335744123,6625.104799109536,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,default,openvas_adamdoupe_wackopicko.txt,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.txt,.txt,1,2026-03-04T04:45:09.714178,single_file,SUCCESS,,512991,500.9677734375,0.4892263412475586,512991,17929,683.28,5036.17,6.05,737.0,4424096,0,0,1437239,92228,11441,0,4616,0.7331807947510538,0.000715996869874076,8831.098993939464,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,filtered,openvas_adamdoupe_wackopicko.txt,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.txt,.txt,1,2026-03-04T04:56:33.008904,single_file,SUCCESS,,512991,500.9677734375,0.4892263412475586,512991,17929,492.04,6704.9,12.21,1365.0,2043132,0,0,1473868,344417,108923,0,3896,1.018144405815584,0.0009942816463042812,4078.3701234524583,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,hybrid,openvas_adamdoupe_wackopicko.txt,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.txt,.txt,1,2026-03-04T05:04:45.065002,single_file,SUCCESS,,512991,500.9677734375,0.4892263412475586,512991,17929,478.59000000000003,6543.28,11.07,1369.0,2050656,0,0,1246031,341624,70669,0,1576,1.0467577121074405,0.0010222243282299224,4093.3890536091276,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,standalone,openvas_adamdoupe_wackopicko.txt,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.txt,.txt,1,2026-03-04T05:12:43.668697,single_file,SUCCESS,,512991,500.9677734375,0.4892263412475586,512991,17929,405.15,5808.55,12.18,1436.0,1333176,0,0,767292,340009,58610,0,1616,1.2364995024990746,0.0012075190454092525,2661.201120487494,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,presidio,openvas_adamdoupe_wackopicko.txt,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.txt,.txt,1,2026-03-04T05:19:28.832484,single_file,SUCCESS,,512991,500.9677734375,0.4892263412475586,512991,17929,432.93,5840.74,13.94,1352.0,2045012,0,0,1359930,338341,63595,0,1776,1.1571565228501144,0.0011300356668458148,4082.122859855241,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,default,openvas_adamdoupe_wackopicko.xml,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.xml,.xml,1,2026-03-04T05:26:41.780004,single_file,SUCCESS,,1092388,1066.78515625,1.0417823791503906,1092388,2837,42.29,358.77,2.6,854.0,2096648,0,0,896019,9835,1216,0,296,25.22547070820525,0.02463424873848169,1965.3891767394002,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,default,openvas_adamdoupe_wackopicko.xml,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.xml,.xml,1,2026-03-04T05:27:24.084848,single_file,SUCCESS,,1092388,1066.78515625,1.0417823791503906,1092388,2837,3075.74,38381.46,90.24,1250.0,2983076,0,0,5144770,7097545,123546,0,3408,0.34683853519803365,0.00033870950702932973,2796.3231232858657,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,filtered,openvas_adamdoupe_wackopicko.xml,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.xml,.xml,1,2026-03-04T06:18:39.831828,single_file,SUCCESS,,1092388,1066.78515625,1.0417823791503906,1092388,2837,562.83,7517.89,11.47,1337.0,2516232,0,0,1380469,386584,349677,0,6072,1.895394979389869,0.001850971659560419,2358.7054855966926,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,hybrid,openvas_adamdoupe_wackopicko.xml,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.xml,.xml,1,2026-03-04T06:28:02.673626,single_file,SUCCESS,,1092388,1066.78515625,1.0417823791503906,1092388,2837,530.0,6972.87,12.5,1317.0,2491008,0,0,1309708,452448,96226,0,2848,2.0128021816037736,0.001965627130472435,2335.0606121634437,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,standalone,openvas_adamdoupe_wackopicko.xml,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.xml,.xml,1,2026-03-04T06:36:52.685321,single_file,SUCCESS,,1092388,1066.78515625,1.0417823791503906,1092388,2837,494.86,6902.68,12.48,1397.0,1340300,0,0,1000889,438924,229322,0,3048,2.1557312295396676,0.0021052062788473316,1256.391685005694,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,presidio,openvas_adamdoupe_wackopicko.xml,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adamdoupe_wackopicko/openvas_adamdoupe_wackopicko.xml,.xml,1,2026-03-04T06:45:07.562145,single_file,SUCCESS,,1092388,1066.78515625,1.0417823791503906,1092388,2837,551.31,7223.18,16.43,1313.0,2503512,0,0,2172663,396227,283367,0,3088,1.9350005554950938,0.0018896489799756775,2346.7818101260723,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,default,openvas_adminer_4.2.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adminer_4.2/openvas_adminer_4.2.csv,.csv,1,2026-03-04T06:54:18.883821,single_file,SUCCESS,,109085,106.5283203125,0.10403156280517578,109085,1609,249.01,3044.54,7.62,1225.0,2228320,0,0,1268798,305025,9571,0,6768,0.4278073985482511,0.0004177806626447765,20917.63010496402,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,default,openvas_adminer_4.2.csv,/home/cristhian/tool2cpu/tool/paper_data/datasets/D1_openvas/openvas_adminer_4.2/openvas_adminer_4.2.csv,.csv,1,2026-03-04T06:58:27.905386,single_file,SUCCESS,,109085,106.5283203125,0.10403156280517578,109085,1609,499.98,6237.39,14.95,1250.0,2942448,0,0,2134023,806918,18099,0,1872,0.21306516323152924,0.00020807144846829028,27621.274712380255,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
