IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
      172.31.1.61,activemq514.trabalho_vulnnet,8161,tcp,10.0,Critical,30,"VendorFix","Mort Bay / Eclipse Jetty End of Life (EOL) Detection - Linux","The Mort Bay / Eclipse Jetty version on the remote host has
  reached the End of Life (EOL) and should not be used anymore.","The ""Mort Bay / Eclipse Jetty"" version on the remote host has reached the end of life.

CPE:               cpe:/a:eclipse:jetty:9.2.13.20150730
Installed version: 9.2.13.20150730
Location/URL:      8161/tcp
EOL version:       9.2
EOL date:          2018-12-31
",1.3.6.1.4.1.25623.1.0.117294,"",df0632e3-a4eb-4954-8781-6af14a1a4240," hgdfdghgdgd",2026-01-26T01:48:40Z,3814c799-d037-47fb-b409-d5e160aa7481,"An EOL version of Mort Bay / Eclipse Jetty is not receiving any
  security updates from the vendor. Unfixed security vulnerabilities might be leveraged by an
  attacker to compromise the security of this host.","Update the Mort Bay / Eclipse Jetty version on the remote host
  to a still supported version.","","","Checks if an EOL version is present on the target host.
Details:
Mort Bay / Eclipse Jetty End of Life (EOL) Detection - Linux
(OID: 1.3.6.1.4.1.25623.1.0.117294)
Version used: 2025-04-15T05:54:49Z
","Product: cpe:/a:eclipse:jetty:9.2.13.20150730
Method: Mort Bay / Eclipse Jetty Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.800953)
","","",""
172.31.1.61,activemq514.trabalho_vulnnet,8161,tcp,10.0,Critical,98,"Mitigation","Apache ActiveMQ Web Console Default / No Credentials (HTTP)","The Apache ActiveMQ Web Console is unprotected or is using
  default credentials.","It was possible to access the Apache ActiveMQ Web Console at:

http://activemq514.trabalho_vulnnet:8161/admin/index.jsp using user ""admin"" with password ""admin""

http://activemq514.trabalho_vulnnet:8161/admin/index.jsp using user ""user"" with password ""user""
",1.3.6.1.4.1.25623.1.0.108253,"",df0632e3-a4eb-4954-8781-6af14a1a4240," hgdfdghgdgd",2026-01-26T01:48:40Z,d5693200-62a0-48ae-8dc3-5c36234a1a4a,"This issue may be exploited by a remote attacker to gain access
  to sensitive information.","Change or set the password.","","","
Details:
Apache ActiveMQ Web Console Default / No Credentials (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.108253)
Version used: 2023-02-28T10:20:42Z
","","","",""
172.31.1.61,activemq514.trabalho_vulnnet,8161,tcp,9.8,Critical,30,"VendorFix","Eclipse Jetty Server Fake Pipeline Request Security Bypass Vulnerability - Linux","Eclipse Jetty Server is prone to a security bypass vulnerability.","Installed version: 9.2.13.20150730
Fixed version:     9.2.25.v20180606
Installation
path / port:       8161/tcp

",1.3.6.1.4.1.25623.1.0.813551,"CVE-2017-7658",df0632e3-a4eb-4954-8781-6af14a1a4240," hgdfdghgdgd",2026-01-26T01:48:40Z,6a51abf9-4aa1-4428-9269-f6b652176288,"Successful exploitation will allow an attacker
  to bypass authorization.","Upgrade to Eclipse Jetty Server version
  9.2.25.v20180606 or 9.3.24.v20180605 or 9.4.11.v20180605 or later as per the
  series. Please see the references for more information.","Eclipse Jetty Server versions 9.2.x before
  9.2.25.v20180606, 9.3.x before 9.3.24.v20180605 and 9.4.x before
  9.4.11.v20180605.","The flaw exists due to an improper validation
  against pipelined requests.","Checks if a vulnerable version is present on the target host.
Details:
Eclipse Jetty Server Fake Pipeline Request Security Bypass Vulnerability - L...
(OID: 1.3.6.1.4.1.25623.1.0.813551)
Version used: 2024-06-11T05:05:40Z
","Product: cpe:/a:eclipse:jetty:9.2.13.20150730
Method: Mort Bay / Eclipse Jetty Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.800953)
","","DFN-CERT-2024-3084,DFN-CERT-2020-2287,DFN-CERT-2018-1683,DFN-CERT-2018-1285,WID-SEC-2022-0620,CB-K20/1024",""
